"ProfileTypeId","ConstId","ConstName","ConstCat","ConstVal","ConstString","ConstDesc"
"2","13014","EstWithSingleRowOpt                                             ","I","1","","If a table has a single row access via a UPI or USI, this flag determines whether \nor not the optimizer can retrieve this row to derive more accurate estimates. \n  0           - Disable this optimization. \n  1 (default) - Enable this optimization. \n  Used only when RevertEstimationLogic == 0 \n"
"2","13015","EnableSessLevelDrvStats                                         ","I","1","","Flag to determine whether or not to allow session level derived statistics for \nglobal and volatile tables. \n  0           - Disallow session level derived statistics. \n  1 (default) - Enable these derived statistics. \n  Used only when RevertEstimationLogic == 0 \n"
"2","13016","AssumedPIUniquePct                                              ","I","75","","When no statistics are available on a NUPI, this is the assumed uniqueness. \n  Valid Range: 50 - 100 \n  Default: 75 \n  Used only when RevertEstimationLogic == 0 \n"
"2","13017","TableFillFactor                                                 ","I","0.75","","Table block fill factor.  Assumed table block size is this percent \nof maximum table block size \n  Valid Range: 0.01 - 1.00 \n  Default: 0.75 \n"
"2","13018","SpoolFillFactor                                                 ","I","1","","Spool block fill factor.  Assumed spool block size is this percent \nof maximum spool block size \n  Valid Range: 0.01 - 1.00 \n  Default: 1.00 \n"
"2","13019","IndexFillFactor                                                 ","I","0.75","","Index block fill factor.  Assumed index block size is this percent \nof maximum index block size \n  Valid Range: 0.01 - 1.00 \n  Default: 0.75 \n"
"2","13020","JoinCardSkewAdj                                                 ","I","1","","Enables or disables join cardinality adjustment based on skew. \n  0           - Disable adjustment. \n  1 (default) - Enable adjustment.  \n"
"2","13021","RASHistAbsDeviation                                             ","I","10000","","Determines the allowable absolute deviation of rows between Random AMP Sample (RAS) \nand statistics histogram.  If the deviation exceeds this value, then statistics \nare assumed to be stale and are overridden by RAS. However, Histgrams are still \nused for selectivity estimations and the estimations gets extrapolated. \n  Valid Range: >= 0 \n  Default: 10,000 rows \nSetting this to 0 causes RAS to bypass the Histogram all the time.  Used only when  \nRevertEstimationLogic == 0 and (ExtrapolateStatistics == 0  or \nExtrapolateStatistics == 2) \n"
"2","13022","AggrEstCapPct                                                   ","I","75","","Aggregate estimations cap percentage when no stats are found on the grouping columns. \n  Default is 75%. Valid Range 1 - 100 \n"
"2","17012","nonestedjoin                                                    ","I","0","","to diable nested join  0 (default)- Disable this optimization. \n  1           - Enable this optimization. \n"
"2","13023","CCFIndependentValueRatio                                        ","I","1","","The value mapping ratio used in detecting independent columns. \n  Valid Range: 0 - 1 \n  Default: 0.6 \n  Used only when RevertEstimationLogic == 0 \n"
"2","13024","CCFMulti2SnglValueRatio                                         ","I","1","","The ratio between combined values and the muliplication of individual\ncolumn values used in detecting independent columns. \n  Valid Range: 0 - 1 \n  Default: 0.9 \n"
"2","13025","RevertJoinPlanning                                              ","I","0","","Flag to revert join planning.  == 1 =>  use a fixed 64 table limit for joins \nand TD12 join planning heuristics.\ \n  Valid Range: 0 - 1 \n  Default: 0 \n"
"2","13026","MaxJoinTables                                                   ","I","128","","Maximum number of tables that can be joined per query block.  == 0 => use the \nsystem default, whatever it might be.  Any value in 1..16 results in a 16 table \nupper limit.  If this value is >= the DBS Control record MaxJoinTables field, \nthen the DBS Control record value will be used for cost profile activation. \n  Valid Range: 0 - 256 \n  Default: 128 \n"
"2","13027","SorNumMergeBufs                                                 ","I","0","","Number of merge buffers that would be used during a sort.  This value influences sort operation\ncost estimation.  Values between 1 and 8 are mapped to 8 and values above 64 are mapped to 64.  \nValue == 0 means use the system default, whatever it might be.  \n  Valid Range: 0 - 64 \n  Default: 0 \n"
"2","13035","UseOldJoinTermSelectionRules                                    ","I","0","","Disable new join condition selection rules, and go back to pre-DR129210 logic. \n  0 (default) - Use new join term selection rules. \n  1           - Fall back to legacy join term selection rules. \n"
"2","13031","NUSIDelCtrlPct                                                  ","I","0","","Flag to control the NUSI path used for Delete operation.\ \n  Valid Range: 1 - 100% \n  Default: 0% \n"
"2","13032","DR138006OFF                                                     ","I","0","","Enables or disables the DR138006 fix. \n  0 (default) - Enable the DR138006 fix. \n  1           - Disable the DR138006 fix.  \n"
"2","13036","ValuetoConvINtoOR                                               ","I","10240","","Controls the conversion of INList to ORList \ \n  Valid Range: 1 - 10240 \n  Default: 10240 \n"
"2","13044","EnableNEOoputcopyForGroupBy                                     ","I","0","","Controls the use of NEOoputcopy for copying GroupBy \n  Valid Range: 0 - 1 \n  Default: 0 \n"
"2","13028","EPJMinConfidenceLvl                                             ","I","0","","Allow Equality Product Joins (EPJs) only if their confidences are higher than or equal to a threshold (0 to 4). \n0 allows EPJs with any type of confidence (Default) \n1 Allows EPJs with high, low, index confidence \n2 Allows EPJs with high, low  confidence \n3 Allows EPJs with high confidence \n4 Disallow EPJs \n"
"2","13029","EPJCoveringOJ                                                   ","I","0","","Decide if OEPJs (Outer Equality Product Join) are affected by EPJMinConfidenceLvl.\n0: EPJ restriction does not include OEPJs (Default) \n1: EPJ restriction includes OEPJs\n"
"2","13041","TempMemPoolThreshold4LTSTJ                                      ","I","200","","Decide when to call jplan with temporary memory pools from ltst join planning. \n"
"2","13030","UseRASRowSize                                                   ","I","0","","Use RAS RowSize, which comes from Random AMP Sampling, as a maximum rowsize in estimating the size of rowsif the row has variable length columns\n0: Do not use RAS rowsize information (Default)\n1: Use the RAS rowsize information\n"
"2","13033","DisableDR136124Flag                                             ","I","0","","Flag to disable the fix for DR136124. Valid Range : 0 - 1 \n"
"2","13034","DR107798OFF                                                     ","I","0","","Enables or disables the DR107798 fix. \n  0 (default) - Not disable the DR107798 fix. \n  1           - Disable the DR107798 fix.  \n"
"2","13045","UseDupElimThreshold                                             ","I","0","","Use DupElimThreshold to control duplicate elimination process\n0: Do not use the threshold (Default)\n1: Use the threshold to stop checking duplicate values after a certain number of values\n"
"2","13046","PartialInListSel                                                ","I","0","","Decide whether to use all values or one value while estimating qualified rows from IN clause. \n"
"2","13037","MinAMPRows4HashPartWithConf                                     ","I","10","","The upper bound of amp rows when Hash Partitioning will be considered with confidence."
"2","13038","MinAMPRows4HashPartWithoutConf                                  ","I","10","","The upper bound of per amp rows when Hash Partitioning will be considered with no confidence."
"2","13039","MinPerAMPGroupCnt                                               ","I","5","","The fudge factor when considering Hash Partitioning by considering number of group by values."
"2","13062","AllowNoConfNJ                                                   ","I","0","","Flag to allow nested-rowid join when source is of no confidence.\n0:Disallow nested-rowid join when source is of no confidence.(Default)\n1:Allow nested-rowid join when source is of no confidence.\n"
"2","13061","AllowColAmbiguity                                               ","I","0","","Allow queries which has ambiguty column fields in derived table \n1            -  Allow ambiguity columns \n0(default)   -  Do not allow ambiguity columns  \n"
"2","13056","UseRowkeyOverSlidingWindow                                      ","I","0","","Use UseRowkeyOverSlidingWindow to always choose rowkey joins over sliding window joins\n0: Allow sliding window join over rowkey join (Default)\n1: Force to always choose rowkey join over sliding window join\n"
"2","13089","TermConfCheck                                                   ","I","0","","This flag controls what applicable terms are used for Constraint Scan NUSI access path.0: All applicable terms are used (Default)\n1: Only applicable terms with at least low-confidence are used\n"
"2","13090","DisableSelectiveDistinctAndGBRewrites                           ","I","1","","This flag controls whether to apply Distinct2GB and GB2Distinct on Subqueries.\n0: default, do not disable Distinct2GB and the GB2Distinct for subquery in opt.\n1: disable all.\n2: disable Distinct2GB for outermost select of INS-SEL.\n4: disable GB2Distinct for subquery.\n6: disable Distinct2GB for INS-SEL and GB2Distinct for subquery.\n"
"2","17008","nosattc                                                         ","I","0","","to disable SAT-TC feature  0 (default)- Disable this optimization. \n  1          - Enable this optimization. \n"
"2","17013","noinner                                                         ","I","0","","indicate no inner join  0 (default)- Disable this optimization. \n  1          - Enable this optimization. \n"
"2","17063","nopredsimpl                                                     ","I","0","","to disable PREDICATE SIMPLIFICATION feature  0 (default)- Disable this optimization. \n  1          - Enable this optimization. \n"
"2","13120","DisableWhiteningWhileErrChk                                     ","I","0","","to disable whitening of code while ErrChkRewrite rule  0 (default)- Disable this optimization. \n  1          - Enable this optimization. \n"
"2","14000","InitTacticalResp1                                               ","I","1","","The value of per-AMP run-time CPU cost in seconds that determines a tactical query."
"2","14001","InitTacticalResp2                                               ","I","2","","The value of per-AMP run-time CPU cost in seconds that determines a tactical query when it is submitted as HiPriority request."
"2","14002","InitHighParsingPTThreshold                                      ","I","0.1000000000000000055511151231257827021181583404541015625","","Threshold percentage of parsing and run-time CPU cost to determine if it is a request which has high parsing cost."
"2","14003","InitHighParsingRTThreshold                                      ","I","1.100000000000000088817841970012523233890533447265625","","Threshold multiplication factor for the determination of run time benefits for a query that has high parsing cost."
"2","14004","InitLowParsingRTThreshold                                       ","I","1","","Threshold multiplication factor for the determination of run time benefits for a query that has low parsing cost."
"2","14005","UseHiPriority                                                   ","I","1","","A flag that enables/disables the HiPriority based decisions in the caching algorithm."
"2","14006","ElapsedTimeThreshold                                            ","I","1","","Threshold multiplication factor by which specific plan should better compared to generic plan execution."
"2","14007","EstimateCostFilter                                              ","I","10","","Threshold factor by which the estimated cost of a specific plan should be better than the estimated cost of a generic plan."
"2","14008","CompareEstimates                                                ","I","0","","A flag that enables/disables the estimate based comparisons for deciding between generic and specific plan execution."
"2","15001","InitInsertNUSICf                                                ","I","","","Unscaled value of InsertNUSICf"
"2","15002","InitInsertNUSIOv                                                ","I","","","Unscaled value of InsertNUSIOv"
"2","15003","InitInsertUSICf                                                 ","I","","","Unscaled value of InsertUSICf"
"2","15004","InitInsertUSIOv                                                 ","I","","","Unscaled value of InsertUSIOv"
"2","15005","InitInsert1RowCf                                                ","I","","","Unscaled value of Insert1RowCf"
"2","15006","InitInsert1RowOv                                                ","I","","","Unscaled value of Insert1RowOv"
"2","15007","InitInsertIntCf                                                 ","I","","","Unscaled value of InsertIntCf"
"2","15008","InitInsertIntOv                                                 ","I","","","Unscaled value of InsertIntOv"
"2","15009","InitInsertFloatCf                                               ","I","","","Unscaled value of InsertFloatCf"
"2","15010","InitInsertFloatOv                                               ","I","","","Unscaled value of InsertFloatOv"
"2","15011","InitInsertByteCf                                                ","I","","","Unscaled value of InsertByteCf"
"2","15012","InitInsertByteOv                                                ","I","","","Unscaled value of InsertByteOv"
"2","15013","InitInsertCharCf                                                ","I","","","Unscaled value of InsertCharCf"
"2","15014","InitInsertCharOv                                                ","I","","","Unscaled value of InsertCharOv"
"2","15015","InitInsertCharLenCf                                             ","I","","","Unscaled value of InsertCharLenCf"
"2","15016","InitInsertCharLenOv                                             ","I","","","Unscaled value of InsertCharLenOv"
"2","15025","InitDeleteUSICf                                                 ","I","","","Unscaled value of DeleteUSICf"
"2","15026","InitDeleteUSIOv                                                 ","I","","","Unscaled value of DeleteUSIOv"
"2","15027","InitDeleteNUSICf                                                ","I","","","Unscaled value of DeleteNUSICf"
"2","15028","InitDeleteNUSIOv                                                ","I","","","Unscaled value of DeleteNUSIOv"
"2","15029","InitDeleteRowCf                                                 ","I","","","Unscaled value of DeleteRowCf"
"2","15030","InitDeleteRowOv                                                 ","I","","","Unscaled value of DeleteRowOv"
"2","15031","InitDeleteFBCf                                                  ","I","","","Unscaled value of DeleteFBCf"
"2","15032","InitDeleteFBOv                                                  ","I","","","Unscaled value of DeleteFBOv"
"2","15050","InitMICIUpdateOv                                                ","I","","","Unscaled value of MICIUpdateOv"
"2","15051","InitUpdt200LowCf                                                ","I","","","Unscaled value of Updt200LowCf"
"2","15052","InitUpdt200LowOv                                                ","I","","","Unscaled value of Updt200LowOv"
"2","15053","InitUpdt200HighCf                                               ","I","","","Unscaled value of Updt200HighCf"
"2","15054","InitUpdt200HighOv                                               ","I","","","Unscaled value of Updt200HighOv"
"2","15055","InitUpdt1000LowCf                                               ","I","","","Unscaled value of Updt1000LowCf"
"2","15056","InitUpdt1000LowOv                                               ","I","","","Unscaled value of Updt1000LowOv"
"2","15057","InitUpdt1000HighCf                                              ","I","","","Unscaled value of Updt1000HighCf"
"2","15058","InitUpdt1000HighOv                                              ","I","","","Unscaled value of Updt1000HighOv"
"2","15059","InitUpdateNUSICf                                                ","I","","","Unscaled value of UpdateNUSICf"
"2","15060","InitUpdateNUSIOv                                                ","I","","","Unscaled value of UpdateNUSIOv"
"2","15061","InitUpdateUSICf                                                 ","I","","","Unscaled value of UpdateUSICf"
"2","15062","InitUpdateUSIOv                                                 ","I","","","Unscaled value of UpdateUSIOv"
"2","15063","InitUpdt200MaxCf                                                ","I","","","Unscaled value of Updt200MaxCf"
"2","15064","InitUpdt200MaxOv                                                ","I","","","Unscaled value of Updt200MaxOv"
"2","15065","InitUpdt1000MaxCf                                               ","I","","","Unscaled value of Updt1000MaxCf"
"2","15066","InitUpdt1000MaxOv                                               ","I","","","Unscaled value of Updt1000MaxOv"
"2","15067","InitUpdHighCutPoint                                             ","I","","","Unscaled value of UpdHighCutPoint"
"2","15068","InitUpdSampleMaxRows                                            ","I","","","Unscaled value of UpdSampleMaxRows"
"2","15075","InitMergeUSICf                                                  ","I","","","Unscaled value of MergeUSICf"
"2","15076","InitMergeUSIOv                                                  ","I","","","Unscaled value of MergeUSIOv"
"2","15077","InitMerget100Cf                                                 ","I","","","Unscaled value of Merget100Cf"
"2","15078","InitMerget100Ov                                                 ","I","","","Unscaled value of Merget100Ov"
"2","15079","InitMerget200Cf                                                 ","I","","","Unscaled value of Merget200Cf"
"2","15080","InitMerget200Ov                                                 ","I","","","Unscaled value of Merget200Ov"
"2","15081","InitMerget400Cf                                                 ","I","","","Unscaled value of Merget400Cf"
"2","15082","InitMerget400Ov                                                 ","I","","","Unscaled value of Merget400Ov"
"2","15083","InitMerget1000Cf                                                ","I","","","Unscaled value of Merget1000Cf"
"2","15084","InitMerget1000Ov                                                ","I","","","Unscaled value of Merget1000Ov"
"2","15085","InitMerget100FBCf                                               ","I","","","Unscaled value of Merget100FBCf"
"2","15086","InitMerget100FBOv                                               ","I","","","Unscaled value of Merget100FBOv"
"2","15087","InitMerget200FBCf                                               ","I","","","Unscaled value of Merget200FBCf"
"2","15088","InitMerget200FBOv                                               ","I","","","Unscaled value of Merget200FBOv"
"2","15089","InitMerget400FBCf                                               ","I","","","Unscaled value of Merget400FBCf"
"2","15090","InitMerget400FBOv                                               ","I","","","Unscaled value of Merget400FBOv"
"2","15091","InitMerget1000FBCf                                              ","I","","","Unscaled value of Merget1000FBCf"
"2","15092","InitMerget1000FBOv                                              ","I","","","Unscaled value of Merget1000FBOv"
"2","15093","InitMerge1NUSICf                                                ","I","","","Unscaled value of Merge1NUSICf"
"2","15094","InitMerge1NUSIOv                                                ","I","","","Unscaled value of Merge1NUSIOv"
"2","15101","InitMergeUt100Cf                                                ","I","","","Unscaled value of MergeUt100Cf"
"2","15102","InitMergeUt100Ov                                                ","I","","","Unscaled value of MergeUt100Ov"
"2","15103","InitMergeUt200Cf                                                ","I","","","Unscaled value of MergeUt200Cf"
"2","15104","InitMergeUt200Ov                                                ","I","","","Unscaled value of MergeUt200Ov"
"2","15105","InitMergeUt400Cf                                                ","I","","","Unscaled value of MergeUt400Cf"
"2","15106","InitMergeUt400Ov                                                ","I","","","Unscaled value of MergeUt400Ov"
"2","15107","InitMergeUt1000Cf                                               ","I","","","Unscaled value of MergeUt1000Cf"
"2","15108","InitMergeUt1000Ov                                               ","I","","","Unscaled value of MergeUt1000Ov"
"2","15109","InitMergeUt100FBCf                                              ","I","","","Unscaled value of MergeUt100FBCf"
"2","15110","InitMergeUt100FBOv                                              ","I","","","Unscaled value of MergeUt100FBOv"
"2","15111","InitMergeUt200FBCf                                              ","I","","","Unscaled value of MergeUt200FBCf"
"2","15112","InitMergeUt200FBOv                                              ","I","","","Unscaled value of MergeUt200FBOv"
"2","15113","InitMergeUt400FBCf                                              ","I","","","Unscaled value of MergeUt400FBCf"
"2","15114","InitMergeUt400FBOv                                              ","I","","","Unscaled value of MergeUt400FBOv"
"2","15115","InitMergeUt1000FBCf                                             ","I","","","Unscaled value of MergeUt1000FBCf"
"2","15116","InitMergeUt1000FBOv                                             ","I","","","Unscaled value of MergeUt1000FBOv"
"2","15117","InitMergeU1NUSICf                                               ","I","","","Unscaled value of MergeU1NUSICf"
"2","15118","InitMergeU1NUSIOv                                               ","I","","","Unscaled value of MergeU1NUSIOv"
"2","15125","InitMergeDt100Cf                                                ","I","","","Unscaled value of MergeDt100Cf"
"2","15126","InitMergeDt100Ov                                                ","I","","","Unscaled value of MergeDt100Ov"
"2","15127","InitMergeDt200Cf                                                ","I","","","Unscaled value of MergeDt200Cf"
"2","15128","InitMergeDt200Ov                                                ","I","","","Unscaled value of MergeDt200Ov"
"2","15129","InitMergeDt400Cf                                                ","I","","","Unscaled value of MergeDt400Cf"
"2","15130","InitMergeDt400Ov                                                ","I","","","Unscaled value of MergeDt400Ov"
"2","15131","InitMergeDt1000Cf                                               ","I","","","Unscaled value of MergeDt1000Cf"
"2","15132","InitMergeDt1000Ov                                               ","I","","","Unscaled value of MergeDt1000Ov"
"2","15133","InitMergeDt100FBCf                                              ","I","","","Unscaled value of MergeDt100FBCf"
"2","15134","InitMergeDt100FBOv                                              ","I","","","Unscaled value of MergeDt100FBOv"
"2","15135","InitMergeDt200FBCf                                              ","I","","","Unscaled value of MergeDt200FBCf"
"2","15136","InitMergeDt200FBOv                                              ","I","","","Unscaled value of MergeDt200FBOv"
"2","15137","InitMergeDt400FBCf                                              ","I","","","Unscaled value of MergeDt400FBCf"
"2","15138","InitMergeDt400FBOv                                              ","I","","","Unscaled value of MergeDt400FBOv"
"2","15139","InitMergeDt1000FBCf                                             ","I","","","Unscaled value of MergeDt1000FBCf"
"2","15140","InitMergeDt1000FBOv                                             ","I","","","Unscaled value of MergeDt1000FBOv"
"2","15141","InitMergeD1NUSICf                                               ","I","","","Unscaled value of MergeD1NUSICf"
"2","15142","InitMergeD1NUSIOv                                               ","I","","","Unscaled value of MergeD1NUSIOv"
"2","15150","InitCheckRIOv                                                   ","I","","","Unscaled value of CheckRIOv"
"2","15151","InitCheckRICf                                                   ","I","","","Unscaled value of CheckRICf"
"2","15152","InitUpd1RIOv                                                    ","I","","","Unscaled value of Upd1RIOv"
"2","15153","InitUpd1RICf                                                    ","I","","","Unscaled value of Upd1RICf"
"2","15154","InitLocalSortThreshold                                          ","I","","","Threshold for doing local sort in the global aggregation"
"2","16001","InsertNUSICf                                                    ","C","","","Coefficient of linear term in the NUSI insert cost formula"
"2","16002","InsertNUSIOv                                                    ","C","","","Overhead for the inserting NUSI formula"
"2","16003","InsertUSICf                                                     ","C","","","Coefficient of linear term in the USI insert cost formula"
"2","16004","InsertUSIOv                                                     ","C","","","Overhead for the inserting USI formula"
"2","16005","Insert1RowCf                                                    ","C","","","Coefficient of linear term in the 1 row insert cost formula"
"2","16006","Insert1RowOv                                                    ","C","","","Overhead for the 1 row inserting formula"
"2","16007","InsertIntCf                                                     ","C","","","Coefficient of linear term in the integer insert cost formula"
"2","16008","InsertIntOv                                                     ","C","","","Overhead term in the integer insert cost formula"
"2","16009","InsertFloatCf                                                   ","C","","","Coefficient of linear term in the float insert cost formula"
"2","16010","InsertFloatOv                                                   ","C","","","Overhead term in the float insert cost formula"
"2","16011","InsertByteCf                                                    ","C","","","Coefficient of linear term in the byte insert cost formula"
"2","16012","InsertByteOv                                                    ","C","","","Overhead term in the byte insert cost formula"
"2","16013","InsertCharCf                                                    ","C","","","Coefficient of linear term in the char insert cost formula"
"2","16014","InsertCharOv                                                    ","C","","","Overhead term in the char insert cost formula"
"2","16015","InsertCharLenCf                                                 ","C","","","Coefficient of linear term in the charlen insert cost formula"
"2","16016","InsertCharLenOv                                                 ","C","","","Overhead term in the charlen insert cost formula"
"2","16025","DeleteUSICf                                                     ","C","","","Coefficient of linear term in the USI delete cost formula"
"2","16026","DeleteUSIOv                                                     ","C","","","Overhead cost for deleting a USI row"
"2","16027","DeleteNUSICf                                                    ","C","","","Coefficient of linear term in the NUSI delete cost formula"
"2","16028","DeleteNUSIOv                                                    ","C","","","Overhead cost for deleting a NUSI row"
"2","16029","DeleteRowCf                                                     ","C","","","Coefficient of linear term in the delete cost formula"
"2","16030","DeleteRowOv                                                     ","C","","","Overhead for the row deleting formula"
"2","16031","DeleteFBCf                                                      ","C","","","Coefficient of linear term in the delete cost formula"
"2","16032","DeleteFBOv                                                      ","C","","","Overhead for the row deleting formula"
"2","16050","MICIUpdateOv                                                    ","C","","","CPU cost to update MI & CIs"
"2","16051","Updt200LowCf                                                    ","C","","","Coefficient of linear term in the updating formula for 1Kx200bytes"
"2","16052","Updt200LowOv                                                    ","C","","","Overhead for the updating formula for 1Kx200bytes"
"2","16053","Updt200HighCf                                                   ","C","","","Coefficient of linear term in the updating formula for HighCutPointx200bytes"
"2","16054","Updt200HighOv                                                   ","C","","","Overhead for the updating formula for HighCutPointx200bytes"
"2","16055","Updt1000LowCf                                                   ","C","","","Coefficient of linear term in the updating formula for 1Kx1000bytes"
"2","16056","Updt1000LowOv                                                   ","C","","","Overhead for the updating formula for 1Kx1000bytes"
"2","16057","Updt1000HighCf                                                  ","C","","","Coefficient of linear term in the updating formula for HighCutPointx1000bytes"
"2","16058","Updt1000HighOv                                                  ","C","","","Overhead for the updating formula for HighCutPointx1000bytes"
"2","16059","UpdateNUSICf                                                    ","C","","","Coefficient of linear term in the NUSI update cost formula"
"2","16060","UpdateNUSIOv                                                    ","C","","","Overhead for the updating NUSI formula"
"2","16061","UpdateUSICf                                                     ","C","","","Coefficient of linear term in the USI update cost formula"
"2","16062","UpdateUSIOv                                                     ","C","","","Overhead for the updating USI formula"
"2","16063","Updt200MaxCf                                                    ","C","","","Coefficient of linear term in the updating formula for SampleMaxRowsx200bytes"
"2","16064","Updt200MaxOv                                                    ","C","","","Overhead for the updating formula for SampleMaxRowsx200bytes"
"2","16065","Updt1000MaxCf                                                   ","C","","","Coefficient of linear term in the updating formula for SampleMaxRowsx1000bytes"
"2","16066","Updt1000MaxOv                                                   ","C","","","Overhead for the updating formula for SampleMaxRowsx1000bytes"
"2","16067","UpdHighCutPoint                                                 ","C","","","Update High Cut Point"
"2","16068","UpdSampleMaxRows                                                ","C","","","Sample Max Rows"
"2","16075","MergeUSICf                                                      ","C","","","Coefficient of linear term for the USI merging formula"
"2","16076","MergeUSIOv                                                      ","C","","","Overhead for the USI merging formula"
"2","16077","Merget100Cf                                                     ","C","","","Coefficient of linear term for the merging 100 byte rowsize formula"
"2","16078","Merget100Ov                                                     ","C","","","Overhead for the merging 100 byte rowsize  formula"
"2","16079","Merget200Cf                                                     ","C","","","Coefficient of linear term for the merging 200 byte rowsize formula"
"2","16080","Merget200Ov                                                     ","C","","","Overhead for the merging 200 byte rowsize formula"
"2","16081","Merget400Cf                                                     ","C","","","Coefficient of linear term for the merging 400 byte rowsize formula"
"2","16082","Merget400Ov                                                     ","C","","","Overhead for the merging 400 byte rowsize formula"
"2","16083","Merget1000Cf                                                    ","C","","","Coefficient of linear term for the merging 1000 byte rowsize formula"
"2","16084","Merget1000Ov                                                    ","C","","","Overhead for the merging 1000 byte rowsize formula"
"2","16085","Merget100FBCf                                                   ","C","","","Coefficient of linear term for the merging 100 byte rowsize formula"
"2","16086","Merget100FBOv                                                   ","C","","","Overhead for the merging 100 byte rowsize  formula"
"2","16087","Merget200FBCf                                                   ","C","","","Coefficient of linear term for the merging 200 byte rowsize formula"
"2","16088","Merget200FBOv                                                   ","C","","","Overhead for the merging 200 byte rowsize formula"
"2","16089","Merget400FBCf                                                   ","C","","","Coefficient of linear term for the merging 400 byte rowsize formula"
"2","16090","Merget400FBOv                                                   ","C","","","Overhead for the merging 400 byte rowsize formula"
"2","16091","Merget1000FBCf                                                  ","C","","","Coefficient of linear term for the merging 1000 byte rowsize formula"
"2","16092","Merget1000FBOv                                                  ","C","","","Overhead for the merging 1000 byte rowsize formula"
"2","16093","Merge1NUSICf                                                    ","C","","","Coefficient of linear term for the 1NUSI merging formula"
"2","16094","Merge1NUSIOv                                                    ","C","","","Overhead for the 1NUSI merging formula"
"2","16101","MergeUt100Cf                                                    ","C","","","Coefficient of linear term for the merge-updating 100 byte rowsize formula"
"2","16102","MergeUt100Ov                                                    ","C","","","Overhead for the merge updating 100 byte rowsize formula"
"2","16103","MergeUt200Cf                                                    ","C","","","Coefficient of linear term for the merge updating 200 byte rowsize formula"
"2","16104","MergeUt200Ov                                                    ","C","","","Overhead for the merge updating 200 byte rowsize formula"
"2","16105","MergeUt400Cf                                                    ","C","","","Coefficient of linear term for the merge updating 400 byte rowsize formula"
"2","16106","MergeUt400Ov                                                    ","C","","","Overhead for the merge updating 400 byte rowsize formula"
"2","16107","MergeUt1000Cf                                                   ","C","","","Coefficient of linear term for the merge updating 1000 byte rowsize formula"
"2","16108","MergeUt1000Ov                                                   ","C","","","Overhead for the merge updating 1000 byte rowsize formula"
"2","16109","MergeUt100FBCf                                                  ","C","","","Coefficient of linear term for the merge-updating 100 byte rowsize formula"
"2","16110","MergeUt100FBOv                                                  ","C","","","Overhead for the merge updating 100 byte rowsize formula - FB"
"2","16111","MergeUt200FBCf                                                  ","C","","","Coefficient of linear term for the merge updating 200 byte rowsize formula - FB"
"2","16112","MergeUt200FBOv                                                  ","C","","","Overhead for the merge updating 200 byte rowsize formula - FB "
"2","16113","MergeUt400FBCf                                                  ","C","","","Coefficient of linear term for the merge updating 400 byte rowsize formula - FB"
"2","16114","MergeUt400FBOv                                                  ","C","","","Overhead for the merge updating 400 byte rowsize formula - FB"
"2","16115","MergeUt1000FBCf                                                 ","C","","","Coefficient of linear term for the merge updating 1000 byte rowsize formula - FB"
"2","16116","MergeUt1000FBOv                                                 ","C","","","Overhead for the merge updating 1000 byte rowsize formula - FB"
"2","16117","MergeU1NUSICf                                                   ","C","","","Coefficient of linear term for the 1NUSI merge updating formula"
"2","16118","MergeU1NUSIOv                                                   ","C","","","Overhead for the 1NUSI merge updating formula"
"2","16125","MergeDt100Cf                                                    ","C","","","Coefficient of linear term for the merge-updating 100 byte rowsize formula"
"2","16126","MergeDt100Ov                                                    ","C","","","Overhead for the merge updating 100 byte rowsize formula"
"2","16127","MergeDt200Cf                                                    ","C","","","Coefficient of linear term for the merge updating 200 byte rowsize formula"
"2","16128","MergeDt200Ov                                                    ","C","","","Overhead for the merge updating 200 byte rowsize formula"
"2","16129","MergeDt400Cf                                                    ","C","","","Coefficient of linear term for the merge updating 400 byte rowsize formula"
"2","16130","MergeDt400Ov                                                    ","C","","","Overhead for the merge updating 400 byte rowsize formula"
"2","16131","MergeDt1000Cf                                                   ","C","","","Coefficient of linear term for the merge updating 1000 byte rowsize formula"
"2","16132","MergeDt1000Ov                                                   ","C","","","Overhead for the merge updating 1000 byte rowsize formula"
"2","16133","MergeDt100FBCf                                                  ","C","","","Coefficient of linear term for the merge-updating 100 byte rowsize formula"
"2","16134","MergeDt100FBOv                                                  ","C","","","Overhead for the merge updating 100 byte rowsize formula - FB"
"2","16135","MergeDt200FBCf                                                  ","C","","","Coefficient of linear term for the merge updating 200 byte rowsize formula - FB"
"2","16136","MergeDt200FBOv                                                  ","C","","","Overhead for the merge updating 200 byte rowsize formula - FB "
"2","16137","MergeDt400FBCf                                                  ","C","","","Coefficient of linear term for the merge updating 400 byte rowsize formula - FB"
"2","16138","MergeDt400FBOv                                                  ","C","","","Overhead for the merge updating 400 byte rowsize formula - FB"
"2","16139","MergeDt1000FBCf                                                 ","C","","","Coefficient of linear term for the merge updating 1000 byte rowsize formula - FB"
"2","16140","MergeDt1000FBOv                                                 ","C","","","Overhead for the merge updating 1000 byte rowsize formula - FB"
"2","16141","MergeD1NUSICf                                                   ","C","","","Coefficient of linear term for the 1NUSI merge updating formula"
"2","16142","MergeD1NUSIOv                                                   ","C","","","Overhead for the 1NUSI merge updating formula"
"2","16150","CheckRIOv                                                       ","C","","","Overhead for the RI checking formula"
"2","16151","CheckRICf                                                       ","C","","","Coefficient of linear term for the RI checking formula"
