"ProfileTypeId","ConstId","ConstName","ConstCat","ConstVal","ConstString","ConstDesc"
"2","10777","LikeCompareOv                                                   ","C","0","","Overhead cost to execute like comparsion operation"
"2","10778","ConcatCf                                                        ","C","0","","Per-byte cost to concatenate two strings"
"2","10779","ConcatOv                                                        ","C","0","","Overhead cost to concatenate two strings"
"2","10780","LowerCf                                                         ","C","0","","Per-byte cost to convert string to lower case"
"2","10781","LowerOv                                                         ","C","0","","Overhead ost to convert string to lower case"
"2","10782","UpperCf                                                         ","C","0","","Per-byte cost to convert string to upper case"
"2","10783","UpperOv                                                         ","C","0","","Overhead cost to convert string to upper case"
"2","10784","Char2HexIntCf                                                   ","C","0","","Per-byte cost to convert character expression to hex integer"
"2","10785","Char2HexIntOv                                                   ","C","0","","Overhead cost to convert character expression to hex integer"
"2","10786","TranslateCf                                                     ","C","0","","Per-byte cost to translate a character expression"
"2","10787","TranslateOv                                                     ","C","0","","Overhead cost to translate a character expression"
"2","10788","Unused1                                                         ","C","0","","Currently not used"
"2","10789","Unused2                                                         ","C","0","","Currently not used"
"2","10790","NoAggressiveRowKeyJCost                                         ","C","0","","Disables aggressive rowkey joins"
"2","10791","DisableCIReadCost                                               ","C","0","","Disables the costing of CI reads"
"2","10792","DirHJProbeOvCo                                                  ","C","0","","Overhead of probing hash table in direct Hash Joins"
"2","10793","CompareRowidCo                                                  ","C","0","","Cost to execute a Rowid Comparison"
"2","10794","HTBuildCf                                                       ","C","0","","Per-byte cost of building a hash table row"
"2","10795","HTBuildOv                                                       ","C","0","","Overhead of building a hash table row"
"2","10796","DirHTBuildCf                                                    ","C","0","","Per-byte cost of building a hash table row in direct hash joins"
"2","10797","DirHTBuildOv                                                    ","C","0","","Overhead of building a hash table row in direct hash joins"
"2","10798","HTProbeCf                                                       ","C","0","","Cost per row of probing the linked list of a hash table bucket"
"2","10799","HTProbeOv                                                       ","C","0","","Overhead of probing the linked list of a hash table bucket"
"2","10800","HashProbeSameDBCo                                               ","C","0","","Cost of locating a hash within the same data block"
"2","10801","HashProbeMaxCo                                                  ","C","0","","Cost of doing a full hash search"
"2","10802","HashProbeLogCf1                                                 ","C","0","","Coefficient used in the log function model of hash probe"
"2","10803","HashProbeLogCf2                                                 ","C","0","","Coefficient used in the log function model of hash probe"
"2","10804","HashProbePowCf1                                                 ","C","0","","Coefficient used in the power series model of hash probe"
"2","10805","HashProbePowCf2                                                 ","C","0","","Coefficient used in the power series model of hash probe"
"2","10806","PJCacheBuildCf                                                  ","C","0","","Per-byte cost of building a row in the product join cache"
"2","10807","PJCacheBuildOv                                                  ","C","0","","Overhead of building a row in the product join cache"
"2","10808","PJRowAccessCo                                                   ","C","0","","Cost of accessing a row in the product join cache"
"2","10809","MJRowAccessCf                                                   ","C","0","","Per-Byte Cost of accessing a row in the probed table in merge joins"
"2","10810","MJRowAccessOv                                                   ","C","0","","Overhead Cost of accessing a row in the probed table in merge joins"
"2","10811","HashRowCo                                                       ","C","0","","Cost to execute a HashRow operation"
"2","10812","StringCompareCf                                                 ","C","0","","Per byte cost to compare a string expression"
"2","10813","StringCompareOv                                                 ","C","0","","Overhead Cost of a string comparison"
"2","10814","CaseExprOv                                                      ","C","0","","Overhead Cost to execute a case expression"
"2","10815","PPILoadCf                                                       ","C","0","","Per partition cost in loading a PPI table"
"2","10816","PPILoadOv                                                       ","C","0","","Overhead Cost for loading PPI table in partitions"
"2","10817","LowSkewAllowance                                                ","C","0","","decides when skew is high enough to warrant reducing the hash table size"
"2","10818","PPIRowAccessCf                                                  ","C","0","","Per Row Cost of accessing a row in a partition"
"2","10819","PPIRowAccessOv                                                  ","C","0","","Overhead Cost of accessing a row in a partition"
"2","10820","HTProbeNoMatchCo                                                ","C","0","","Per row cost of probing the hash table with an unmatched value"
"2","10821","HeapSortOv                                                      ","C","0","","Overhead cost per row for heap-sorting a row"
"2","10822","HeapSortCf                                                      ","C","0","","per byte cost per row for heap-sorting a row"
"2","10823","HTProbeCf1                                                      ","C","0","","1st coefficient of probing a linked list in a Hash Table"
"2","10824","HTProbeOv1                                                      ","C","0","","1st overhead of probing a linked list in a Hash Table"
"2","10825","HTProbeBd1                                                      ","C","0","","Boundary of 1st and 2nd coefficients"
"2","10826","HTProbeCf2                                                      ","C","0","","2nd coefficient of probing a linked list in a Hash Table"
"2","10827","HTProbeOv2                                                      ","C","0","","2nd overhead of probing a linked list in a Hash Table"
"2","10828","CPSBRSeqCf1                                                     ","C","0","","1st coefficient of sequentially scanning a cp table with row format"
"2","10829","CPSBRSeqOv1                                                     ","C","0","","1st overhead of sequentially scanning a cp table with row format"
"2","10830","CPSBRSeqBd                                                      ","C","0","","Boundary of 1st and 2nd coefficients"
"2","10831","CPSBRSeqCf2                                                     ","C","0","","2nd coefficient of sequentially scanning a cp table with row format"
"2","10832","CPSBRSeqOv2                                                     ","C","0","","2nd overhead of of sequentially scanning a cp table with row format"
"2","10833","CPCNRSeqCf1                                                     ","C","0","","1st coefficient of sequentially scanning a cp table with column format"
"2","10834","CPCNRSeqOv1                                                     ","C","0","","1st overhead of sequentially scanning a cp table with column format"
"2","10835","CPCNRSeqBd                                                      ","C","0","","Boundary of 1st and 2nd coefficients"
"2","10836","CPCNRSeqCf2                                                     ","C","0","","2nd coefficient of sequentially scanning a cp table with column format"
"2","10837","CPCNRSeqOv2                                                     ","C","0","","2nd overhead of of sequentially scanning a cp table with column format"
"2","10838","CPSBRDelCf1                                                     ","C","0","","1st coefficient to access 1 del bit from a cp table"
"2","10839","CPSBRDelOv1                                                     ","C","0","","1st overhead to access 1 del bit from a cp table"
"2","10840","CPSBRDelBd1                                                     ","C","0","","Boundary of 1st and 2nd coefficients"
"2","10841","CPSBRDelCf2                                                     ","C","0","","2nd coefficient to access 1 del bit from a cp table"
"2","10842","CPSBRDelOv2                                                     ","C","0","","2nd overhead to access 1 del bit from a cp table"
"2","10843","CPSBRDelBd2                                                     ","C","0","","Boundary of 2nd and 3rd coefficients"
"2","10844","CPSBRDelCf3                                                     ","C","0","","3rd coefficient to access 1 del bit from a cp table"
"2","10845","CPSBRDelOv3                                                     ","C","0","","3rd overhead to access 1 del bit from a cp table"
"2","10846","CPSBRProbeSameDBCo                                              ","C","0","","Per row cost of probing from a cp table with row format from same DB"
"2","10847","CPCNRProbeSameDBCo                                              ","C","0","","Per row cost of probing from a cp table with column format from same DB"
"2","10848","CPSBRProbeDiffDBCo                                              ","C","0","","Per row cost of probing from a cp table with row format from diff DB"
"2","10849","CPCNRProbeDiffDBCo                                              ","C","0","","Per row cost of probing from a cp table with column format from diff DB"
"2","10950","NumNodesPerDiskArray                                            ","C","0","","Number of nodes per disk array"
"2","10951","CPUScale                                                        ","C","0","","Conversion factor from path length to path time in milliseconds"
"2","10952","DAScale                                                         ","C","0","","Conversion factor from array throughput to per-node array throughput"
"2","10953","NumAmpsPerCPU                                                   ","C","0","","Number of AMPs per CPU"
"2","10954","AmpsInSystem                                                    ","C","0","","Total number of amps in the system"
"2","13000","CacheableBlocks                                                 ","I","10","","Maximum number of blocks that can be assumed to be in cache when the nsame set of blocks is reread during a join.n  Value Range: >= 0 n  Default: 10 n"
"2","13001","ConditionCosting                                                ","I","1","","Condition costing control levels. Values are IN (1, 2, 3) where: n   1 (default) - New condition costing and ordering  n  2           - New condition costing but ordering disabled  n  3           - Disable new condition costing and ordering n  "
"2","13002","GroupAMPPISampling                                              ","I","0","","Determines the number of AMPs to be sampled for getting row estimates of a table. n  0 (default) - Single AMP sampling n  2 .. 4      - Two AMP sampling n  5           - Five AMP sampling n  6           - Node level sampling n  7           - All AMP sampling n  Used only when RevertEstimationLogic == 0 n"
"2","13003","LegacyJoinCardDefault                                           ","I","0","","Enable legacy join cardinality default when no demographics on join columns nare available. n  0 (default) - Use new cardinality formulas. n  1           - Fall back to legacy formulas. n"
"2","13004","LIKEEstPartialIntRatio                                          ","I","0.125","","The default ratio for calculating the rows selected  in a partially covered ninterval by LIKE predicates of ""abc%""- pattern. n  Valid Range: 0 - 1 n  Default: 0.125 n"
"2","13005","RASHistDeviationPct                                             ","I","10","","Determines the allowable percentage deviation between Random AMP Sample (RAS) nand statistics histogram.  If the deviation exceeds this value, then statistics nare assumed to be stale and are overridden by RAS. However, Histgrams are still nused for selectivity estimations and the estimations gets extrapolated. n  Valid Range: >= 0 n  Default: 10 nSetting this to 0 causes RAS to bypass the Histogram all the time.  Used only when nRevertEstimationLogic == 0 and (ExtrapolateStatistics == 0 or nExtrapolateStatistics == 2). n"
"2","13006","RevertEstimationLogic                                           ","I","0","","Flag to revert to pre-12.0 cardinality/selectivity estimation logic n  0 (default) - Use new cardinality/selectivity estimation logic n  1           - Use pre-12.0 cardinality/selectivity estimation logic n"
"2","13007","RevertSkewAdjust                                                ","I","0","","Revert to prior release skew-based cardinality adjustments nCurrently unused; subsumed by RevertEstimationLogic. n"
"2","13008","ConstrScanAxPath                                                ","I","0","","Controls enabling/disabling the new constraint scan access path. n  0 (default) - Enable for aggregation only n  1           - Disable. n  2           - Enable for aggregation and retrieval (not available yet) n  Used only when RevertEstimationLogic == 0 n"
"2","13009","ocsDebug                                                        ","I","2","","Determines the action to be taken if optimizer sanity checks of demographic or costing ninformation fails: n  0           - Quiet mode.  Fall back to default demographic or cost value. n  1           - Parser crash with snapshot dump. n  2 (default) - Log occurance in the event log and fall back to default value. n  3           - First 2 occurances, generate a snapshot dump and log all occurance n                in the event log and fall back to default value. n"
"2","13010","SoftUniquePct                                                   ","I","95","","If the uniqueness of a column is more that this percent, it is assumed to be na rolling column and gets qualified for distinct values or rows extrapolation if nthe statistics are determined to be stale. n  Valid Range: 0 - 100 n  Default: 95 nSetting this to 0 disables extrapolations.  Used only when RevertEstimationLogic == 0 nand (ExtrapolateStatistics == 0 or ExtrapolateStatistics == 2). n"
"2","13011","PreJCost                                                        ","I","1","","Enables/Disables Type 2 pre-join costing logic.  When enabled, cost estimates nare made for any additional steps required on the input relations prior to the njoin, for example, sort/duplicate elimination, aggregation, and so on. n  0           - Disable completely n  1 (default) - Enable for both uniq-id and non-uniq-id join planning paths. n  2           - Enable only for the uniq-id path. n"
"2","13012","MaxStatsInterval                                                ","I","200","","Maximum number of statistics intervals that are allowed. n  Valid Range: 1 - 240 n  Default: 200 n"
"2","13013","ExtrapolateStatistics                                           ","I","0","","Flag to enable/disable extrapolating demographics such as unique values or nrows when stale statistics are detected. n  0 (default) - Enable extrapolation n  1           - Disable extrapolation n  2           - Enable extrapolation by honoring single-Amp sampling always n"
"2","13014","EstWithSingleRowOpt                                             ","I","1","","If a table has a single row access via a UPI or USI, this flag determines whether nor not the optimizer can retrieve this row to derive more accurate estimates. n  0           - Disable this optimization. n  1 (default) - Enable this optimization. n  Used only when RevertEstimationLogic == 0 n"
"2","13015","EnableSessLevelDrvStats                                         ","I","1","","Flag to determine whether or not to allow session level derived statistics for nglobal and volatile tables. n  0           - Disallow session level derived statistics. n  1 (default) - Enable these derived statistics. n  Used only when RevertEstimationLogic == 0 n"
"2","13016","AssumedPIUniquePct                                              ","I","75","","When no statistics are available on a NUPI, this is the assumed uniqueness. n  Valid Range: 50 - 100 n  Default: 75 n  Used only when RevertEstimationLogic == 0 n"
"2","13017","TableFillFactor                                                 ","I","0.75","","Table block fill factor.  Assumed table block size is this percent nof maximum table block size n  Valid Range: 0.01 - 1.00 n  Default: 0.75 n"
"2","13018","SpoolFillFactor                                                 ","I","1","","Spool block fill factor.  Assumed spool block size is this percent nof maximum spool block size n  Valid Range: 0.01 - 1.00 n  Default: 1.00 n"
"2","13019","IndexFillFactor                                                 ","I","0.75","","Index block fill factor.  Assumed index block size is this percent nof maximum index block size n  Valid Range: 0.01 - 1.00 n  Default: 0.75 n"
"2","13020","JoinCardSkewAdj                                                 ","I","1","","Enables or disables join cardinality adjustment based on skew. n  0           - Disable adjustment. n  1 (default) - Enable adjustment.  n"
"2","13021","RASHistAbsDeviation                                             ","I","10000","","Determines the allowable absolute deviation of rows between Random AMP Sample (RAS) nand statistics histogram.  If the deviation exceeds this value, then statistics nare assumed to be stale and are overridden by RAS. However, Histgrams are still nused for selectivity estimations and the estimations gets extrapolated. n  Valid Range: >= 0 n  Default: 10,000 rows nSetting this to 0 causes RAS to bypass the Histogram all the time.  Used only when  nRevertEstimationLogic == 0 and (ExtrapolateStatistics == 0  or nExtrapolateStatistics == 2) n"
"2","13022","AggrEstCapPct                                                   ","I","75","","Aggregate estimations cap percentage when no stats are found on the grouping columns. n  Default is 75%. Valid Range 1 - 100 n"
"2","13023","CCFIndependentValueRatio                                        ","I","1","","The value mapping ratio used in detecting independent columns. n  Valid Range: 0 - 1 n  Default: 0.6 n  Used only when RevertEstimationLogic == 0 n"
"2","13024","CCFMulti2SnglValueRatio                                         ","I","1","","The ratio between combined values and the muliplication of individualncolumn values used in detecting independent columns. n  Valid Range: 0 - 1 n  Default: 0.9 n"
"2","13025","RevertJoinPlanning                                              ","I","0","","Flag to revert join planning.  == 1 =>  use a fixed 64 table limit for joins nand TD12 join planning heuristics. n  Valid Range: 0 - 1 n  Default: 0 n"
"2","13026","MaxJoinTables                                                   ","I","128","","Maximum number of tables that can be joined per query block.  == 0 => use the nsystem default, whatever it might be.  Any value in 1..16 results in a 16 table nupper limit.  If this value is >= the DBS Control record MaxJoinTables field, nthen the DBS Control record value will be used for cost profile activation. n  Valid Range: 0 - 256 n  Default: 128 n"
"2","13027","SorNumMergeBufs                                                 ","I","0","","Number of merge buffers that would be used during a sort.  This value influences sort operationncost estimation.  Values between 1 and 8 are mapped to 8 and values above 64 are mapped to 64.  nValue == 0 means use the system default, whatever it might be.  n  Valid Range: 0 - 64 n  Default: 0 n"
"2","13035","UseOldJoinTermSelectionRules                                    ","I","0","","Disable new join condition selection rules, and go back to pre-DR129210 logic. n  0 (default) - Use new join term selection rules. n  1           - Fall back to legacy join term selection rules. n"
"2","13031","NUSIDelCtrlPct                                                  ","I","0","","Flag to control the NUSI path used for Delete operation. n  Valid Range: 1 - 100% n  Default: 0% n"
"2","13032","DR138006OFF                                                     ","I","0","","Enables or disables the DR138006 fix. n  0 (default) - Enable the DR138006 fix. n  1           - Disable the DR138006 fix.  n"
"2","17001","noltstj                                                         ","I","0","","indicate whether LTST join should be generated   0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17002","ltstj                                                           ","I","0","","indicate LTST join should be used if existed    0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17003","ou2in                                                           ","I","0","","indicate outer to inner join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17004","noreleasesub                                                    ","I","0","","To disable release subquery optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17005","nocse                                                           ","I","0","","indiacate No Common Subexpression Elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17006","hsjoin                                                          ","I","0","","indicate hash star join should be used if existed  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17007","hsjfeature                                                      ","I","0","","indicate hash star join feature  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17008","nosattc                                                         ","I","0","","to disable SAT-TC feature  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17009","noje                                                            ","I","0","","indicate no join elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17010","nodt                                                            ","I","0","","indicate no derived table optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17011","pgboff                                                          ","I","0","","to diable PGB feature  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17012","nonestedjoin                                                    ","I","0","","to diable nested join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17013","noinner                                                         ","I","0","","indicate no inner join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17014","noprodjoin                                                      ","I","0","","to disable product join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17015","nosre                                                           ","I","0","","to disable Selectivity Redund Elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17016","nomergejoin                                                     ","I","0","","to disable merge join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17017","noinlistjoin                                                    ","I","0","","to disable inlist join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17018","noderivedstats                                                  ","I","0","","indicate noderived stats  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17019","noanynopt                                                       ","I","0","","indicate no Any N OPTimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17020","rowkeyjoin                                                      ","I","0","","choose row key joins  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17021","norowkeyjoin                                                    ","I","0","","dont choose row key join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17022","nestedjoin                                                      ","I","0","","choose nested join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17023","yesinlistjoin                                                   ","I","0","","favor IN-List join / IN-List access path  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17024","nocrosstermest                                                  ","I","0","","dont do cross cross term estimation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17025","nodisjunctjc                                                    ","I","0","","dont do disjuncted term estimation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17026","compldisjunctjc                                                 ","I","0","","do full blown disjunct JC including terms converted from DNF->CNF  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17027","noflyhashjoin                                                   ","I","0","","to disable single partition hash join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17028","nohashjoin                                                      ","I","0","","to disable hash join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17029","usecalccard                                                     ","I","0","","use CalcCard for RPV estimation, when it's false (default), use OptRowsPerValue  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17030","nocsa                                                           ","I","0","","to diable CSA feature  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17031","noexpandonamp                                                   ","I","0","","0 - (default ) to disable this flagn1 -  to enable this flag "
"2","17032","disablespe                                                      ","I","0","","to disable static partition elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17034","nooutertoinjoin                                                 ","I","0","","to disable outer to inner join  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17035","nopushpredtospool                                               ","I","0","","to disallow pushing predicates to spool  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17036","noviewfold                                                      ","I","0","","indicate no view folding  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17037","noprojview                                                      ","I","0","","indicate no project view  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17038","nonewout2in                                                     ","I","0","","indicate no new outer to inner join conversion  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17039","notexistsel                                                     ","I","0","","inicate not exists selectivity  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17040","nopushjoin                                                      ","I","0","","to diable push join optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17041","forcepushjoin                                                   ","I","0","","to force push join optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17042","axpfallback                                                     ","I","0","","indicate Fallback Single Table access path and Single Table Cardinality Estimation to algorithm prior to v2r7  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17043","nods4sngltblest                                                 ","I","0","","indicate Disable Derived stats for new single table estimations logic  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17046","corrmergejoin                                                   ","I","0","","Favor the selection of correlated incl or excl merge joins.   0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17047","nopartremapjoin                                                 ","I","0","","Disable partition-remapping rowkey-based merge joins.  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17049","noimprovednestedjoin                                            ","I","0","","Disable improved nested join.  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17050","nostatsinheritance                                              ","I","0","","indicate No stats inheritance  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17051","nojind4est                                                      ","I","0","","indicate don't use sparse JI for estimations  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17053","noconnectedlookahead                                            ","I","0","","No connected lookahead if enabled  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17054","complexviewspool                                                ","I","0","","Do not fold views on outer side with outer joins and NSEs in the WHERE  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17055","nomindependset                                                  ","I","0","","Disable building of minimum dependset  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17056","noaggrenh                                                       ","I","0","","Feature Aggregation Planning enhancement is turned off DR50796  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17057","noskipretaggrenh                                                ","I","0","","Do not parcelize during aggregation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17058","noskiplocalaggrenh                                              ","I","0","","Do not skip local cache during aggregation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17059","noskipcacheaggrenh                                              ","I","0","","Do not skip local and/or global cache during aggregation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17060","nobjaggrplancost                                                ","I","0","","Do not add sum step cost during planning  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17061","nodistinctopt                                                   ","I","0","","Disable Distinct optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17062","oldminusall                                                     ","I","0","","new minus-all implementation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17063","nopredsimpl                                                     ","I","0","","Disable predicate simplification optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17064","noqrweqnull                                                     ","I","0","","to disable mark_NullEq qrw optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17065","nouncondufid                                                    ","I","0","","indicate no unconditional unique field ID  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17066","nonewje                                                         ","I","0","","indicate no new join elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17067","nosemipjdpe                                                     ","I","0","","to disable inclusion/exclusion product join with DPE  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17068","convertdpetopj                                                  ","I","0","","to onvert an exclusion product join with DPE to an exclusion product join without DPE  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17069","oldajirewrite                                                   ","I","0","","indicate old AJI rewrite  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17070","noinlistscan                                                    ","I","0","","indicate No IN-list scan  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17071","nosi                                                            ","I","0","","indicate Don't pick Secondary Index  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17072","csecaseoff                                                      ","I","0","","to disable CSE for CASE  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17073","disablecharpe                                                   ","I","0","","to disable CHAR partition elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17074","disabledelayedpe                                                ","I","0","","to disable Disable delayed partition elimination  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17075","nomdppiopt                                                      ","I","0","","to diable move date PPI optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17076","nomdjiopt                                                       ","I","0","","to disable move date JI optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17077","noqrwopt                                                        ","I","0","","to disable QRW optimization  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17078","notrcje                                                         ","I","0","","to Disable TRC JE  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17079","nope4est                                                        ","I","0","","to disable Partition elimination based cost estimation  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17080","no5laforojs                                                     ","I","0","","to disable 5 look ahead join planning for outer joins  0 (default)- Disable this optimization. n  1           - Enable this optimization. n"
"2","17501","PGBControl                                                      ","I","0","","The value of '0' enables PGB with costing.nThe value of '1' enables PGB (partial SUM) without costing.nThe value of '2' disables PGB.nThe value of '3' disables PGB for PPI tables.nThe value of '4' enables PGB (SORT/GROUP) without costing.nThe default value is 0.n"
"2","17502","fudgefactor                                                     ","I","0","","This flag is used to set the fudge factornused in the optimizer. Default is 0. A Value 0 means usenthe default fudge factor of 75%.0n"
"2","17503","HTMemAlloc                                                      ","I","20","","HTMemAlloc - This field specifies the percentage of memory to benallocated to a hash table for a hash join.  A value of 0 turns offnhash joins. Valid range is 0 to 10.nThe default value is 10.n"
"2","17504","HTMemAllocBase                                                  ","I","20","","The base in megabytes to which thenHTMemAlloc percentage is applied. The valid range isn1-1024, with 20 being the default value"
"2","17505","DisableDPE                                                      ","I","0","","DisableDPE  - This flag is used to control dynamicnpartition elimination (DPE). By default, this value is 0.n0 = Allow all DPE (default).n1 = Disable product join DPE.n2 = Disable merge join DPE.n3 = Disable both product and merge join DPE.n4 = Disable product join DPE for multilevel PPI tables.n    Both product and merge join DPE are enabled for single-n    level PPI tables.n5 = Disable product join DPE for multilevel PPI tablesn   and disable DPE for merge join. Product join DPE forn    single-level PPI tables is enabled.n"
"2","17506","WTValidator                                                     ","I","0","","This flag is used to control then white tree validation process. By default, this value is 0.0 = Validate White Tree and die if found problem in final plan (Default).n1 = Validate White Tree and report warning if found problem.n2 = Validate White Tree and auto correct if found problem.n3 = Disable White Tree Validation.n4 = Validate White Tree and die if found problem in intermediate/final plann    (Not recommended in customer side).n"
"2","17507","NoSlidingWindowPPIJoin                                          ","I","0","","This integer determines whether Sliding windownmerge joins are applicable for PPI tables.nBy default the value is 0.n0 = All sliding window joins are enabled.n1 = Basic sliding window joins are disabledn2 = All sliding window joins are disabled n"
"2","17508","NLookAheadControl                                               ","I","0","","Set a threshold for the numbernof connections among the tables to be joined abovenwhich 2 or more lookahead will be disabled. The thresholdnis set as an integer among 0 .. 100 as follows:n      NLookAheadControl = 100 - a*100/bnHere, a is the maximal number of connections allowed for 2nor more lookahead; b is the maxmial number of possiblenconnections, currently b=2016. The default value fornNLookAheadControl is 0, which means always enable 2 ornmore lookahead.n"
"2","17509","disable_optimize_Index_ppi                                      ","I","0","","This field enables or disablesn1) the performance enhancements associated withn  eliminating rowids at the secondary index leveln  if there is a residual condition on the partitioningn  column, for a PPI table andn 2) SingleAMP NUSI access, if NUSI index is on the samen   column(s) as NUPI.nA value of 0 enables both the optimization.nA value of 1 disables the eliminating the rowids at then index level optimization.nA value of 2 disables the single amp NUSI optimization.n A value of 3 disables both the optimizations.nThe default is 0.n"
"2","17510","DisableDeferredPartitionDelete                                  ","I","0","","determines whether or not to disable the optimizationnto delete whole partitions of a PPI tablenwithout transient journalling based on analysis of the WHERE conditionnin the DELETE statement.  The default value is 0.n"
"2","17511","FoldRetIntoMrg                                                  ","I","0","","This field enables/disables some additionalnINSERT-SELECT optimization.  Set it to TRUE to enable.  It isndisabled by default."
"2","17512","LimitInlistCVal                                                 ","I","2000","","indicate the number of combined values in Inlist.nThe valid range of values is 1 ..  1048576.nThe default value is 2000."
"2","17513","DisableInclPJDPE                                                ","I","0","","determines whether dynamic partition elimination is disabled for inclusionnproduct joins involving PPI tables.mThe default value of DisableInclPJDPE is 0."
"2","17514","DPESkewAdjustment                                               ","I","25","","Valid range: 0 - 5000nDefault value: 25"
"2","17515","DisableExclPJDPE                                                ","I","0","","determines whether dynamic partition elimination is ndisabled for exclusion product joins involving PPI tables.nThe default value of DisableExclPJDPE is 0"
"2","17516","BinaryRange_NThreshold                                          ","I","7","","Valid range is: 0 - 10000nDefault value is 7"
"2","17517","LegacyRange_N                                                   ","I","0","","0 - (default) disable this feature1 - enable this feature "
